budget,id,original_language,popularity,release_date,revenue,runtime,tagline,title,Action,Comedy,Drama,Thriller,Fantasy,Walt Disney Pictures,Universal Pictures,Warner Bros.,Columbia Pictures,Paramount Pictures,Relativity Media,Twentieth Century Fox Film Corporation,New Line Cinema
0,11908,en,12.677016,2006-04-27,0,83,Stay out of the swamp.,Hatchet,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,12113,en,37.507136,2008-10-10,113280098,128,Trust no one. Deceive everyone.,Body of Lies,1,0,1,1,0,0,0,1,0,0,0,0,0
200000000,12155,en,78.530105,2010-03-03,1025491110,108,You're invited to a very important date.,Alice in Wonderland,0,0,0,0,1,1,0,0,0,0,0,0,0
15000000,12162,en,47.006162,2008-10-10,42e6,131,You'll know when you're in it.,The Hurt Locker,0,0,1,1,0,0,0,0,0,0,0,0,0
6000000,12163,en,40.196514,2008-09-07,44703995,109,Love. Pain. Glory.,The Wrestler,0,0,1,0,0,0,0,0,0,0,0,0,0
62000000,12177,en,13.218008,2008-06-20,41819064,87,His Karma is Huge,The Love Guru,0,1,0,0,0,0,0,0,0,1,0,0,0
0,12247,en,5.251143,2007-10-01,0,92,Two families. One feud. No going back.,Shotgun Stories,0,0,1,1,0,0,0,0,0,0,0,0,0
500000,12281,en,8.519202,2004-01-15,603943,90,"Beneath the surface, everyone has a secret.",Mean Creek,0,0,1,0,0,0,0,0,0,0,0,0,0
80341000,12289,zh,14.8375,2008-07-10,127814609,150,The future will be decided.,Red Cliff,1,0,1,0,0,0,0,0,0,0,0,0,0
8000000,12569,en,14.652342,2009-09-03,10848783,92,Sticking it to the man has never looked so good.,Extract,0,1,0,0,0,0,0,0,0,0,0,0,0
75000000,12610,en,10.54544,2001-08-07,13596911,95,Every BODY needs a hero,Osmosis Jones,1,1,0,0,0,0,0,1,0,0,0,0,0
25000000,12620,en,25.838073,2008-08-22,70442940,97,"For the girls of ZETA house college life was no party, until Shelley showed up.",The House Bunny,0,1,0,0,0,0,0,0,1,0,1,0,0
0,12783,en,18.591657,2008-09-05,0,110,Based on the incredible true story.,The Duchess,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,12819,en,12.300789,2010-09-17,393e5,88,A Pawsome 3D Adventure,Alpha and Omega,0,0,0,0,0,0,0,0,0,0,1,0,0
11000000,12837,en,7.645979,2008-09-17,38105395,114,"Bring Your Girlfriends, Sisters, Mothers and Daughters.",The Secret Life of Bees,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13007,en,9.774126,2008-10-01,0,101,Heaven help us.,Religulous,0,1,0,0,0,0,0,0,0,0,0,0,0
35000000,13051,en,25.903237,2008-10-15,85416905,100,When a Man Has Lost Everything. He Only has Revenge,Max Payne,1,0,0,0,0,0,0,0,0,0,0,0,0
150000000,13053,en,41.845878,2008-11-21,309979994,98,Fully Awesome. Ridonculous. Let It Begin.,Bolt,0,1,0,0,0,0,0,0,0,0,0,0,0
20500000,13056,en,17.112498,2008-12-05,10089373,102,Vengeance has a name,Punisher: War Zone,1,0,0,0,0,0,0,0,0,0,0,0,0
10000000,13067,en,12.792446,2007-04-16,175e5,97,Get ready to fall,In the Land of Women,0,1,1,0,0,0,0,0,0,0,0,0,0
5000000,13090,en,19.336367,2008-01-18,16174377,102,life's a messy business.,Sunshine Cleaning,0,1,1,0,0,0,0,0,0,0,0,0,0
0,13132,en,3.65924,2003-08-01,0,108,Love is a puzzle. These are the pieces.,All the Real Girls,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,13150,en,10.703602,2008-09-09,31148328,130,Truth. Honor. Loyalty. Family. What are you willing to sacrifice?,Pride and Glory,0,0,1,1,0,0,0,0,0,0,0,0,1
25000000,13155,en,5.650125,1985-06-21,11137801,109,An all-new adventure down the yellow brick road.,Return to Oz,0,0,0,0,1,0,0,0,0,0,0,0,0
10000000,13160,en,12.067921,2008-02-01,0,95,She's passed on... But she's not moving on.,Over Her Dead Body,0,1,0,0,0,0,0,0,0,0,0,0,0
130000000,13183,en,64.798873,2009-03-05,185258983,163,Justice is coming to all of us.  No matter what we do.,Watchmen,1,0,0,0,0,0,0,1,0,1,0,0,0
45000000,13184,en,14.813057,2008-08-21,42487390,99,There's only one way out.,Bangkok Dangerous,1,0,0,1,0,0,0,0,0,0,0,0,0
0,13198,en,8.542921,2006-01-24,0,88,"Life is a trip, but the afterlife is one hell of a ride",Wristcutters: A Love Story,0,1,1,0,1,0,0,0,0,0,0,0,0
0,13201,en,0.753481,2002-05-03,0,96,Some lines should never be crossed.,Deuces Wild,1,0,1,0,0,0,0,0,0,0,0,0,0
33000000,13223,en,50.7453,2008-12-09,269958228,116,Ever come across somebody you shouldn't have messed with?,Gran Torino,0,0,1,0,0,0,0,1,0,0,0,0,0
0,13260,en,10.449975,2008-02-28,33472850,91,Putting the funk into the dunk.,Semi-Pro,0,1,0,0,0,0,0,0,0,0,0,0,1
12000000,13335,en,26.219598,2008-04-25,43493123,107,This time they're running from the joint.,Harold & Kumar Escape from Guantanamo Bay,0,1,0,0,0,0,0,0,0,0,0,0,1
1000000,13362,en,0.748565,2007-04-30,274661,106,"In 2002, a young cap driver picked up a few passengers near his home in Afghanistan... He never returned",Taxi to the Dark Side,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13363,en,31.339015,2007-06-10,0,87,From one of the acclaimed writers of Star Trek and The Twilight Zone comes a story that transcends both time and space...,The Man from Earth,0,0,1,0,0,0,0,0,0,0,0,0,0
60000000,13389,en,18.380176,2008-09-11,73174566,101,Most people respect the badge. Everybody respects the gun.,Righteous Kill,1,0,1,1,0,0,0,0,0,0,0,0,0
40000000,13405,zh,8.978408,2008-07-03,74e5,125,"War made them orphans, one man made them legends",The Children of Huang Shi,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13429,en,3.283886,2008-07-18,0,99,This party is going overboard,Donkey Punch,0,0,1,1,0,0,0,0,0,0,0,0,0
1000000,13508,en,5.323184,2006-08-04,1678874,92,A lack of consumer confidence... or conspiracy?,Who Killed the Electric Car?,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000,13523,en,17.952817,2008-10-16,18755936,109,He's leaving virgin territory,Sex Drive,0,1,0,0,0,0,0,0,0,0,0,0,0
60000000,13576,en,15.798622,2009-10-28,0,111,Like You've Never Seen Him Before,This Is It,0,0,0,0,0,0,0,0,1,0,0,0,0
20000000,13596,en,17.145287,2008-09-19,36620508,101,It's funny what love can make you do...,My Best Friend's Girl,0,1,0,0,0,0,0,0,0,0,0,0,0
55000000,13600,en,23.465539,2008-10-07,17869048,90,Escape is the only option,City of Ember,0,0,0,0,1,0,0,0,0,0,0,0,0
22000000,13680,en,20.699212,2007-09-28,147880543,110,"Half his size, twice the trouble ... and she's moving in.",The Game Plan,0,1,0,0,0,1,0,0,0,0,0,0,0
0,13689,en,8.326131,2006-03-30,0,120,There are no ordinary moments.,Peaceful Warrior,0,0,1,0,0,0,0,0,0,0,0,0,0
110000000,13700,en,19.625972,2004-04-02,103951461,76,Bust a Moo,Home on the Range,0,0,0,0,0,1,0,0,0,0,0,0,0
8000000,13751,en,4.932893,2006-04-28,18948425,112,Changing the world... one word at a time.,Akeelah and the Bee,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000,13788,en,15.788784,2009-01-09,76514050,87,Evil will do anything to live.,The Unborn,0,0,0,1,0,0,0,0,0,0,1,0,0
25000000,13805,en,16.238961,2008-08-29,14109284,87,Your favorite movies are going to be destroyed.,Disaster Movie,1,1,0,0,0,0,0,0,0,0,0,0,0
18000000,13809,en,31.887978,2008-09-04,25739015,114,"A story of sex, thugs and rock 'n roll.",RockNRolla,1,0,0,1,0,0,0,1,0,0,0,0,0
50000000,13811,en,32.693093,2009-03-19,155446362,121,Knowing is everything...,Knowing,1,0,1,1,0,0,0,0,0,0,0,0,0
20000000,13948,en,2.605374,2008-10-03,7e6,83,Laugh like you're country depends on it.,An American Carol,0,1,0,0,1,0,0,0,0,0,0,0,0
0,13963,en,3.277287,1978-05-01,321952,117,It Started as a Concert. It Became a Celebration.,The Last Waltz,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,13996,en,6.174435,2008-08-06,4040588,110,"Based on a true story of love, victory, and fermentation",Bottle Shock,0,1,1,0,0,0,0,0,0,0,0,0,0
15000000,14024,en,10.9071,2004-08-10,14867514,103,Don't Hold Back ...Don't Give Up.,Raise Your Voice,0,0,1,0,0,0,0,0,0,0,0,0,1
0,14048,en,14.331992,2008-07-25,2957978,94,1974. 1350 feet up. The artistic crime of the century.,Man on Wire,0,0,0,1,0,0,0,0,0,0,0,0,0
0,14137,en,1.73892,2006-09-15,0,86,No Gut... No Glory.,Beer League,0,1,0,0,0,0,0,0,0,0,0,0,0
2600000,14139,es,19.02965,2007-09-20,553198,92,A trip back in time from the present to...,Timecrimes,0,0,0,1,0,0,0,0,0,0,0,0,0
6000000,14144,en,12.601677,2007-08-08,18197398,89,The summer is going to be in tents.,Daddy Day Camp,0,1,0,0,0,0,0,0,0,0,0,0,0
200000000,14161,en,45.274225,2009-10-10,769653595,158,We Were Warned.,2012,1,0,0,0,0,0,0,0,1,0,0,0,0
12000000,14191,en,16.931846,2006-03-03,23006849,104,A Fish-Out-Of-Water Comedy.,Aquamarine,0,1,0,0,1,0,0,0,0,0,0,0,0
50000000,14199,en,12.31101,2005-06-10,69425966,92,Smaller heroes. Just as super.,The Adventures of Sharkboy and Lavagirl,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,14306,en,30.951203,2008-12-25,244082376,115,Heel the love.,Marley & Me,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,14337,en,23.307949,2004-10-08,424760,77,What happens if it actually works?,Primer,0,0,1,1,0,0,0,0,0,0,0,0,0
500000,14438,en,6.093989,2008-09-26,33456317,122,Never Leave Your Partner Behind.,Fireproof,0,0,1,0,0,0,0,0,0,0,0,0,0
31000000,14442,en,22.71592,2004-04-09,27388767,96,Get enchanted,Ella Enchanted,0,1,0,0,1,0,0,0,0,0,0,0,0
800000,14451,no,11.205726,2009-01-09,1984662,91,"Eins, Zwei, Die!",Dead Snow,0,1,0,0,0,0,0,0,0,0,0,0,0
8000000,14536,en,13.987772,2009-01-30,29010817,97,She's an executive on the move. But her career is taking her a little farther than she expected.,New in Town,0,1,0,0,0,0,0,0,0,0,0,0,0
26000000,14560,en,31.250383,2009-01-15,183293131,91,Safety Never Takes A Holiday.,Paul Blart: Mall Cop,1,1,0,0,0,0,0,0,1,0,1,0,0
0,14745,en,8.309894,2008-10-31,0,82,Her past is yet to come.,The Haunting of Molly Hartley,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14758,en,1.948435,2008-10-03,0,86,A hard man... is good to find.,Good Dick,0,1,1,0,0,0,0,0,0,0,0,0,0
60000000,14836,en,51.146047,2009-02-05,124596398,100,Be careful what you wish for.,Coraline,0,0,0,0,0,0,0,0,0,0,0,0,0
175000000,14869,en,32.852443,2009-08-04,302469017,118,"When all else fails, they don't.",G.I. Joe: The Rise of Cobra,1,0,0,1,0,0,0,0,0,1,0,0,0
0,14914,en,3.350297,2008-09-07,0,119,"Corporations have time, money, and power on their side. All Bob Kearns had was the truth.",Flash of Genius,0,0,1,0,0,0,1,0,0,0,0,0,0
20000000,15005,en,3.476925,2006-10-13,13391174,123,Feel The Touch Of Destiny,One Night with the King,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,15092,en,35.542809,2009-04-16,34560577,96,"Stay Charged, Stay Alive!",Crank: High Voltage,1,0,0,1,0,0,0,0,0,0,0,0,0
3000000,15158,en,5.003615,1988-07-08,7282851,97,The ball is back!,Phantasm II,1,0,0,1,0,0,1,0,0,0,0,0,0
175000000,15512,en,36.167578,2009-03-19,381509870,94,"When aliens attack, monsters fight back.",Monsters vs Aliens,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15648,en,11.158906,2005-06-17,0,100,Is it all too good to be true?,The Perfect Man,0,1,1,0,0,0,1,0,0,0,0,0,0
12000000,15907,en,4.795244,2005-04-22,0,100,Some friendships are wilder than others,Duma,0,0,1,0,0,0,0,1,0,0,0,0,0
100000000,16523,en,31.586215,2009-10-16,100086793,101,There's one in all of us.,Where the Wild Things Are,0,0,0,0,1,0,0,1,0,0,0,0,0
41000000,16538,en,25.391899,2009-03-20,91636986,105,He needed a best man... He got the worst.,"I Love You, Man",0,1,0,0,0,0,0,0,0,0,0,0,0
78146652,16558,en,13.630049,2009-03-19,6e7,125,Outwit. Outspy. Outsmart. Outplay. Then get out.,Duplicity,0,1,0,0,0,0,1,0,0,0,1,0,0
4000000,16564,nl,5.013575,2008-11-17,530048,103,"In 1945 Holland, a boy must choose between good and evil.",Winter in Wartime,0,0,1,0,0,0,0,0,0,0,0,0,0
65000000,16577,en,24.857079,2009-10-15,44091067,94,Have a blast.,Astro Boy,1,0,0,0,0,0,0,0,0,0,0,0,0
9500000,16614,en,19.978021,2009-04-03,17164377,107,Nothing brings people together like a crappy summer job.,Adventureland,0,1,0,0,0,0,0,0,0,0,0,0,0
27000000,16617,en,17.193659,2004-05-07,21148829,106,"For seven elite profilers, finding a serial killer is a process of elimination. Their own.",Mindhunters,0,0,0,1,0,0,0,0,0,0,0,0,0
70000000,16866,en,23.661071,2009-11-19,104945765,91,Something strange is coming to their planet...Us!,Planet 51,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,16869,en,72.595961,2009-08-18,319131050,153,Once upon a time in Nazi occupied France...,Inglourious Basterds,1,0,1,1,0,0,1,0,0,0,0,0,0
30000000,16871,en,45.083509,2009-03-15,90810892,99,"Christine Brown has a good job, a great boyfriend, and a bright future. But in three days, she's going to hell.",Drag Me to Hell,0,0,0,1,0,0,1,0,0,0,0,0,0
0,16899,en,8.387573,2008-01-01,0,93,Let's Misbehave!,Easy Virtue,0,1,0,0,0,0,0,0,0,0,0,0,0
60000000,16995,en,21.685719,2009-04-17,87784194,127,Find The Truth,State of Play,1,0,0,0,0,0,1,0,0,0,1,0,0
20000000,16996,en,52.571674,2009-03-11,136267476,102,Who says you're only young once?,17 Again,0,1,0,0,0,0,0,0,0,0,0,0,1
26000000,17047,en,10.925618,2004-12-03,28818995,100,Adventure is an attitude.,Agent Cody Banks 2: Destination London,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,17134,en,15.66135,2009-03-19,17280326,108,Survive all 12,12 Rounds,1,0,1,1,0,0,0,0,0,0,0,0,0
60000000,17332,en,17.299333,2009-04-24,31720158,109,Life has a mind of its own,The Soloist,0,0,1,0,0,0,1,0,0,0,0,0,0
5000000,17431,en,46.114184,2009-06-12,9760104,97,The last place you'd ever expect to find yourself.,Moon,0,0,1,0,0,0,0,0,0,0,0,0,0
18000000,17436,en,6.333869,2008-11-05,382174,98,Greed is good. Sex is easy. Youth is forever.,The Informers,0,0,1,0,0,0,0,0,0,0,0,0,0
130000000,17578,en,89.938296,2011-10-25,371940071,107,"This year, discover how far adventure will take you.",The Adventures of Tintin,0,0,0,0,0,0,0,0,1,1,0,0,0
30000000,17654,en,63.13678,2009-08-05,210819611,112,You are not welcome here.,District 9,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,17813,en,4.352422,2003-06-16,15368897,96,Is it love... or are they just imagining things?,Alex & Emma,0,1,0,0,0,0,0,0,0,0,0,0,0
7000000,17908,en,5.675535,2000-01-14,0,95,Every family needs an optimist.,My Dog Skip,0,1,1,0,0,0,0,1,0,0,0,0,0
9000000,17926,en,2.009597,2005-08-26,1046166,97,They Know Each Other By Heart.,Undiscovered,0,1,0,0,0,0,0,0,0,0,0,0,0
200000000,17979,en,39.744242,2009-11-04,325233863,96,Season's Greedings,A Christmas Carol,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,18126,en,13.788422,2009-04-10,155545279,102,She has the best of both worlds...now she has to choose just one.,Hannah Montana: The Movie,0,1,1,0,0,1,0,0,0,0,0,0,0
10000000,18191,en,2.803642,2005-08-31,0,82,Every fear hides a wish.,Edmond,0,0,1,1,0,0,0,0,0,0,0,0,0
50000000,18239,en,94.815867,2009-03-15,709827462,130,The Next Chapter Begins.,The Twilight Saga: New Moon,0,0,1,0,1,0,0,0,0,0,0,0,0
40000000,18240,en,36.238968,2009-06-01,317375031,108,Here comes the bribe...,The Proposal,0,1,1,0,0,0,0,0,0,0,0,0,0
35000000,18320,en,16.343317,2009-03-04,27409889,105,Love rules all.,The Young Victoria,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,18357,en,6.908351,2002-07-26,0,88,It's A Bear Getting The Family Together!,The Country Bears,0,1,0,0,0,1,0,0,0,0,0,0,0
150000000,18360,en,81.781591,2009-05-20,413106170,105,When the lights go off the battle is on.,Night at the Museum: Battle of the Smithsonian,1,1,0,0,1,0,0,0,0,0,0,1,0
15000000,18405,en,19.760383,2009-03-13,32721635,110,"If someone hurt someone you love, how far would you go to get revenge?",The Last House on the Left,0,0,1,1,0,0,0,0,0,0,0,0,0
100000000,18487,en,40.597856,2009-06-11,150166126,106,I can't get it out of my head. I'm gonna die today.,The Taking of Pelham 1 2 3,0,0,1,1,0,0,0,0,1,0,1,0,0
50000000,18501,en,27.631262,2009-09-03,40828540,95,"In the near future, you don't live to play... you'll play to live.",Gamer,1,0,0,1,0,0,0,0,0,0,0,0,0
11500000,18530,en,4.75919,2009-02-07,0,101,What would you do if someone was watching you?,The Cry of the Owl,0,0,1,0,0,0,0,0,0,0,0,0,0
230000,18533,en,18.450613,2008-10-09,2260712,92,The Man. The Myth. The Celebrity.,Bronson,1,0,1,0,0,0,0,0,0,0,0,0,0
0,18570,en,15.017162,2008-09-07,0,94,You'll never look at dinner the same way again.,"Food, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0
16800000,18615,en,4.358255,2006-08-30,2281089,122,A love story.,Fur: An Imaginary Portrait of Diane Arbus,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,18632,en,2.213889,2007-03-03,0,88,Man's best friend makes the worst accomplice.,A Dog's Breakfast,0,1,0,0,0,0,0,0,0,0,0,0,0
17000000,18736,en,11.927667,2003-04-25,55534455,94,The only risk in taking an adventure is not taking it at all.,The Lizzie McGuire Movie,0,1,0,0,0,1,0,0,0,0,0,0,0
35000000,18785,en,82.21166,2009-06-05,459270619,100,Some guys just can't handle Vegas.,The Hangover,0,1,0,0,0,0,0,1,0,0,0,0,0
125000000,18823,en,47.686442,2010-04-01,232713139,106,Titans will clash.,Clash of the Titans,1,0,0,0,1,0,0,1,0,0,0,0,0
100000,18925,en,4.563698,2006-09-29,10178331,111,Never give up. Never back down. Never lose faith.,Facing the Giants,0,0,1,0,0,0,0,0,0,0,0,0,0
50000000,18947,en,31.02233,2009-04-01,36348784,116,On air. Off shore. Out of control.,The Boat That Rocked,0,1,1,0,0,0,1,0,0,0,0,0,0
15000000,19265,en,21.857387,2009-06-19,35097815,92,A new comedy,Whatever Works,0,1,0,0,0,0,0,0,0,0,0,0,0
0,19457,en,10.150993,2000-04-27,0,115,He's the target of the most merciless family in New York. His own.,The Yards,1,0,1,1,0,0,0,0,0,0,0,0,0
150000000,19585,en,26.710398,2009-07-21,292817841,88,The world needs bigger heroes,G-Force,1,1,0,0,1,1,0,0,0,0,0,0,0
55000000,19724,en,12.340384,2009-06-19,0,107,What if your daughter's imagination... Was the secret to your success?,Imagine That,0,1,0,0,0,0,0,0,0,1,0,0,0
18000000,19840,en,14.15192,2009-07-10,0,102,Popularity is nice. Popular girls are not.,"I Love You, Beth Cooper",0,1,0,0,0,0,0,0,0,0,0,0,0
33000000,19898,en,28.353517,2009-09-08,20645327,108,Don't fear the end of the world. Fear what happens next.,Pandorum,1,0,0,1,0,0,0,0,0,0,0,0,0
70000000,19899,en,26.676487,2009-09-19,171844840,113,It may be paradise... but it's no vacation.,Couples Retreat,0,1,0,0,0,0,1,0,0,0,1,0,0
20000000,19901,en,28.019226,2009-01-06,51416464,98,"In 2019, The Most Precious Natural Resource... Is Us.",Daybreakers,1,0,0,1,1,0,0,0,0,0,0,0,0
0,19904,en,7.924428,2009-10-16,0,101,Daddy's home.,The Stepfather,0,0,0,1,0,0,0,0,0,0,0,0,0
23600000,19908,en,57.300674,2009-10-07,102391382,88,This place is so dead,Zombieland,0,1,0,0,0,0,0,0,1,0,1,0,0
40000000,19912,en,32.478077,2009-08-26,186167139,82,Rest In Pieces,The Final Destination,0,0,0,0,0,0,0,0,0,0,0,0,1
7500000,19913,en,45.610993,2009-07-17,60722734,95,It was almost like falling in love.,(500) Days of Summer,0,1,1,0,0,0,0,0,0,0,0,0,0
80000000,19959,en,36.664991,2009-09-24,122444772,89,How do you save humanity when the only thing that's real is you?,Surrogates,1,0,0,1,0,0,0,0,0,0,0,0,0
237000000,19995,en,150.437577,2009-12-10,2787965087,162,Enter the World of Pandora.,Avatar,1,0,0,0,1,0,0,0,0,0,0,1,0
10000000,20178,en,9.805551,2009-08-20,295750,99,Lance Clayton is about to get everything he deserves.,World's Greatest Dad,0,1,0,0,0,0,0,0,0,0,0,0,0
69000000,20352,en,113.858273,2010-07-08,543513985,95,Superbad. Superdad.,Despicable Me,0,0,0,0,0,0,1,0,0,0,0,0,0
170000000,20526,en,73.79505,2010-12-10,400062763,125,The Game Has Changed.,TRON: Legacy,1,0,0,0,0,1,0,0,0,0,0,0,0
47000000,20533,en,22.581313,2010-06-18,10539e3,80,Revenge gets ugly.,Jonah Hex,1,0,1,1,1,0,0,1,0,0,0,0,0
8500000,20616,en,4.844451,2002-09-06,34411240,84,His biggest fan just became his worst nightmare.,Swimfan,0,0,1,1,0,0,0,0,0,0,0,1,0
200000000,20662,en,37.668301,2010-05-12,310669540,140,"Rise and rise again, until lambs become lions.",Robin Hood,1,0,0,0,0,0,1,0,0,0,1,0,0
24000000,20697,en,3.113009,2000-04-07,12372410,107,They're headed to the big time...face first.,Ready to Rumble,1,1,1,0,0,0,0,1,0,0,0,0,0
2500000,20764,en,4.624691,2008-12-10,107559,90,Crossing the border just got easier. Plug into the new American dream.,Sleep Dealer,0,0,1,1,0,0,0,0,0,0,0,0,0
32000000,20766,en,41.075532,2009-11-25,27635305,111,In a moment the world changed forever.,The Road,0,0,1,0,0,0,0,0,0,0,0,0,0
75000000,20829,en,20.199057,2009-07-31,61458982,146,"George Simmons was prepared to die, but then a funny thing happened.",Funny People,0,1,1,0,0,0,1,0,1,0,1,0,0
45000000,20856,en,13.707183,2009-07-31,57881056,86,The aliens vs. the Pearsons,Aliens in the Attic,0,1,0,0,1,0,0,0,0,0,0,1,0
38000000,20943,en,22.332927,2009-07-24,205298907,96,The battle of the sexes is on.,The Ugly Truth,0,1,0,0,0,0,0,0,0,0,1,0,0
180000,21334,fa,7.072118,1997-08-01,9e5,89,A Little Secret...Their Biggest Adventure!,Children of Heaven,0,1,1,0,0,0,0,0,0,0,0,0,0
23000000,21349,en,8.976738,1999-11-12,18653615,114,A story of a mother who knows best... and a daughter who knows better.,Anywhere But Here,0,1,1,0,0,0,0,0,0,0,0,1,0
57000000,21355,en,7.524671,2000-12-11,0,117,Some passions can never be tamed.,All the Pretty Horses,0,0,1,0,0,0,0,0,1,0,0,0,0
300000,21525,en,1.314576,2003-01-23,7808524,112,In his own words,Tupac: Resurrection,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,21755,en,10.218307,2008-09-09,5530764,114,They'd never let the truth come between them.,The Brothers Bloom,0,1,1,0,0,0,0,0,0,0,0,0,0
17000000,21765,en,3.56033,2003-10-10,0,87,Rover is about to take over.,Good Boy!,0,1,0,0,0,0,0,0,0,0,0,0,0
0,22051,en,8.308442,2009-07-29,2277396,99,A story about two strangers. One a little stranger than the other...,Adam,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,22074,en,10.50098,2009-09-06,17436509,120,"Ask not what your C.E.O. can do for you, but what you can do for your C.E.O.",Capitalism: A Love Story,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,22327,en,13.462544,2009-09-11,0,87,"Every ""Revolution"" Needs A Leader",Youth in Revolt,0,1,1,0,0,0,0,0,0,0,0,0,0
60000000,22538,en,38.885195,2010-07-27,47664559,112,Get the hot girl. Defeat her evil exes. Hit love where it hurts.,Scott Pilgrim vs. the World,1,1,0,0,0,0,1,0,0,0,0,0,0
40000000,22787,en,14.818718,2009-09-09,12206028,101,See Your Last Breath,Whiteout,1,0,0,1,0,0,0,1,0,0,0,0,0
100000000,22794,en,46.781182,2009-09-17,242988466,90,Prepare to get served.,Cloudy with a Chance of Meatballs,0,1,0,0,0,0,0,0,1,0,0,0,0
11000000,22804,en,31.900899,2009-10-22,68233629,90,The Game Has Come Full Circle,Saw VI,0,0,0,0,0,0,0,0,0,0,0,0,0
